subject,metadata.category.set,metadata.category.len,metadata.category.set_f,metadata.category.len_f,metadata.category.valid,metadata.category.reasons,metadata.unit.value,metadata.unit.valid,metadata.unit.reasons,metadata.dims.shape,metadata.dims.value,metadata.dims.xyz_m,metadata.dims.prod,metadata.dims.prod_m,metadata.dims.valid,metadata.dims.reasons,metadata.valid,metadata.reasons,paths.source_mesh.exists,paths.source_mesh.fsize,paths.source_mesh.valid,paths.source_mesh.reasons,paths.source_mask.exists,paths.source_mask.fsize,paths.source_mask.valid,paths.source_mask.reasons,paths.valid,paths.reasons,artifacts.scene.geometries,artifacts.scene.mesh.vertices,artifacts.scene.mesh.bbox_min,artifacts.scene.mesh.bbox_max,artifacts.scene.mesh.extent,artifacts.scene.mesh.faces,artifacts.scene.mesh.surface_area,artifacts.scene.mesh.boundary_edges,artifacts.scene.mesh.interior_edges,artifacts.scene.mesh.nonmanifold_edges,artifacts.scene.mesh.euler_number,artifacts.scene.mesh.watertight,artifacts.scene.mesh.components,artifacts.scene.mesh.volume,artifacts.scene.mesh.ch_volume,artifacts.scene.mesh.convexity,artifacts.scene.mesh.valid,artifacts.scene.mesh.reasons,artifacts.scene.repair.vertices,artifacts.scene.repair.bbox_min,artifacts.scene.repair.bbox_max,artifacts.scene.repair.extent,artifacts.scene.repair.faces,artifacts.scene.repair.surface_area,artifacts.scene.repair.boundary_edges,artifacts.scene.repair.interior_edges,artifacts.scene.repair.nonmanifold_edges,artifacts.scene.repair.euler_number,artifacts.scene.repair.watertight,artifacts.scene.repair.components,artifacts.scene.repair.volume,artifacts.scene.repair.ch_volume,artifacts.scene.repair.convexity,artifacts.scene.repair.valid,artifacts.scene.repair.reasons,artifacts.scene.valid,artifacts.scene.reasons,artifacts.binvox.dims,artifacts.binvox.translate,artifacts.binvox.scale,artifacts.binvox.axis_order,artifacts.binvox.array.ndim,artifacts.binvox.array.shape,artifacts.binvox.array.dtype,artifacts.binvox.array.min,artifacts.binvox.array.max,artifacts.binvox.array.sum,artifacts.binvox.array.mean,artifacts.binvox.array.nonzero,artifacts.binvox.array.nans,artifacts.binvox.array.components,artifacts.binvox.array.thickness_p5,artifacts.binvox.array.thickness_p50,artifacts.binvox.array.thickness_p95,artifacts.binvox.array.area_p5,artifacts.binvox.array.area_p50,artifacts.binvox.array.area_p95,artifacts.binvox.array.valid,artifacts.binvox.array.reasons,artifacts.binvox.clean.ndim,artifacts.binvox.clean.shape,artifacts.binvox.clean.dtype,artifacts.binvox.clean.min,artifacts.binvox.clean.max,artifacts.binvox.clean.sum,artifacts.binvox.clean.mean,artifacts.binvox.clean.nonzero,artifacts.binvox.clean.nans,artifacts.binvox.clean.components,artifacts.binvox.clean.thickness_p5,artifacts.binvox.clean.thickness_p50,artifacts.binvox.clean.thickness_p95,artifacts.binvox.clean.area_p5,artifacts.binvox.clean.area_p50,artifacts.binvox.clean.area_p95,artifacts.binvox.clean.valid,artifacts.binvox.clean.reasons,artifacts.binvox.valid,artifacts.binvox.reasons,artifacts.valid,artifacts.reasons,valid,reasons,artifacts.scene.exc,paths.source_mask.exc,source_path,job_name,job_id,dims_error
wss.aecd3118ebfaee393ffd072b23bde58,"{'Dresser', '_AttributesTrain', 'ChestOfDrawers'}",3,"{'Dresser', 'ChestOfDrawers'}",2,True,(),0.031602900782801,True,(),,,,,,False,"('missing dims',)",False,"('missing dims',)",True,2779964,True,(),True,56760,True,(),True,(),4,32394,[198.071 159.625   0.   ],[246.063 178.375  39.   ],[47.992 18.75  39.   ],10798,8503.383906117411,32394,0,0,10798,False,10798,30013.18765485054,34448.73942346873,0.8712419716119887,True,(),466.0,[198.07099915 159.875        3.5       ],[246.06300354 178.375       39.        ],[47.99200439 18.5        35.5       ],928.0,6563.799594224625,0.0,1392.0,0.0,2.0,True,1.0,29918.971033126105,31291.34996367921,0.9561419071997193,True,(),True,(),[128 128 128],[-198.071 -159.625   -0.   ],0.0208368,xyz,3.0,"(128, 128, 128)",bool,0.0,1.0,555476.0,0.264871597290039,555476.0,0.0,2.0,1.0,9.0,22.0,0.138079833984375,0.2744140625,0.7217926025390625,True,(),3.0,"(128, 128, 128)",bool,0.0,1.0,555475.0,0.2648711204528808,555475.0,0.0,1.0,1.0,9.0,22.0,0.2335205078125,0.27447509765625,0.7218017578125,True,(),True,(),True,(),False,"('missing dims',)",,,/ocean/projects/asc170022p/mtragoza/lung-project/notebooks/shapenet/2025-10-30_validate/f0c59a17a038cf66/output.csv,f0c59a17a038cf66,35732818,
wss.af3763054969179d5a539e595e9e07ce,{'_StanfordSceneDBModels'},1,set(),0,True,(),0.0020096666217242,True,(),,,,,,False,"('missing dims',)",False,"('missing dims',)",True,369204,True,(),True,41373,True,(),True,(),3,4740,[2.72359e+02 4.26205e+02 8.33090e-14],[349.359 503.205 104.714],[ 77.     77.    104.714],1580,59813.81277613304,4740,0,0,1580,False,1580,9037.265054887392,433332.1878957211,0.0208552821768738,True,(),244.0,[2.72359e+02 4.26205e+02 8.33090e-14],[349.359  503.205   69.7139],[77.     77.     69.7139],484.0,27743.1285028159,0.0,726.0,0.0,2.0,True,1.0,355372.1659519638,357092.57440964365,0.9951821780093744,True,(),True,(),[128 128 128],[-2.72359e+02 -4.26205e+02 -8.33090e-14],0.00954982,xyz,3.0,"(128, 128, 128)",bool,0.0,1.0,665089.0,0.3171391487121582,665089.0,0.0,3.0,1.0,8.0,16.0,0.001953125,0.45135498046875,0.53912353515625,True,(),3.0,"(128, 128, 128)",bool,0.0,1.0,665172.0,0.317178726196289,665172.0,0.0,1.0,1.0,11.0,31.064449134018133,0.019287109375,0.45135498046875,0.539306640625,True,(),True,(),True,(),False,"('missing dims',)",,,/ocean/projects/asc170022p/mtragoza/lung-project/notebooks/shapenet/2025-10-30_validate/f0c59a17a038cf66/output.csv,f0c59a17a038cf66,35732818,
wss.af66d52f23888b0cfbf0fa99827d705d,{'Lamp'},1,{'Lamp'},1,True,(),0.0073043644564334,True,(),,,,,,False,"('missing dims',)",False,"('missing dims',)",True,195948,True,(),True,29337,True,(),True,(),8,2778,[ -4.85679 -62.1308    0.     ],[ 50.655    -6.61897 129.494  ],[ 55.51179  55.51183 129.494  ],926,33642.93445863173,2778,0,0,926,False,926,491.2631599571129,193196.5650975677,0.0025428151877804,True,(),48.0,[  9.21303 -47.6965    0.     ],[ 36.7664 -20.1432  50.3599],[27.55337 27.5533  50.3599 ],92.0,5525.7304757147385,0.0,138.0,0.0,2.0,True,1.0,29685.90074588721,29685.90074588722,0.9999999999999998,True,(),True,(),[128 128 128],[ 4.85679 62.1308  -0.     ],0.00772237,xyz,3.0,"(128, 128, 128)",bool,0.0,1.0,141387.0,0.0674185752868652,141387.0,0.0,1.0,1.0,5.830951894845301,15.362291495737216,0.0023193359375,0.130157470703125,0.2277313232421875,True,(),3.0,"(128, 128, 128)",bool,0.0,1.0,141394.0,0.0674219131469726,141394.0,0.0,1.0,1.0,6.082762530298219,18.05547008526779,0.0023193359375,0.130157470703125,0.2277313232421875,True,(),True,(),True,(),False,"('missing dims',)",,,/ocean/projects/asc170022p/mtragoza/lung-project/notebooks/shapenet/2025-10-30_validate/f0c59a17a038cf66/output.csv,f0c59a17a038cf66,35732818,
wss.af796bbeb2990931a1ce49849c98d31c,{'Couch'},1,{'Couch'},1,True,(),0.016734061500865,True,(),,,,,,False,"('missing dims',)",False,"('missing dims',)",True,1848714,True,(),True,28972,True,(),True,(),6,18528,[-0.562592  0.724792 -3.9968  ],[136.841   44.3004  25.866 ],[137.403592  43.575608  29.8628  ],6176,88805.69179438696,18528,0,0,6176,False,6176,9.701276818911234e-12,,,False,"('zero volume',)",191.0,[-0.562592  1.1638   -3.9968  ],[136.841   44.3004  21.0467],[137.403592  43.1366    25.0435  ],378.0,21264.37664611304,0.0,567.0,0.0,2.0,True,1.0,82007.82472162697,141315.2751885577,0.5803181900343294,True,(),True,(),[128 128 128],[ 0.562592 -0.724792  3.9968  ],0.00727783,xyz,3.0,"(128, 128, 128)",bool,0.0,1.0,92733.0,0.0442185401916503,92733.0,0.0,1.0,1.0,4.0,11.0,0.04149169921875,0.04351806640625,0.30584716796875,True,(),3.0,"(128, 128, 128)",bool,0.0,1.0,92779.0,0.0442404747009277,92779.0,0.0,1.0,1.0,4.0,11.0,0.04150390625,0.04351806640625,0.30584716796875,True,(),True,(),True,(),False,"('missing dims',)",,,/ocean/projects/asc170022p/mtragoza/lung-project/notebooks/shapenet/2025-10-30_validate/f0c59a17a038cf66/output.csv,f0c59a17a038cf66,35732818,
wss.aff71b0d462342aa4bf6dad97590bf33,"{'Lamp', 'TableLamp'}",2,"{'Lamp', 'TableLamp'}",2,True,(),0.0115599656865601,True,(),,,,,,False,"('missing dims',)",False,"('missing dims',)",True,667447,True,(),True,41626,True,(),True,(),4,7410,[-17.9246 -17.9246   0.    ],[17.9246 17.9246 48.9344],[35.8492 35.8492 48.9344],2470,7835.021689854218,7410,0,0,2470,False,2470,6321.993019066166,23955.9802585412,0.2639004102874121,True,(),671.0,[-11.3708 -11.3708   0.    ],[11.3708 11.3708 31.25  ],[22.7416 22.7416 31.25  ],1338.0,1992.103938611141,0.0,2007.0,0.0,2.0,True,1.0,6310.088912518644,8825.607009678355,0.7149750612732769,True,(),True,(),[128 128 128],[17.9246 17.9246 -0.    ],0.0204355,xyz,3.0,"(128, 128, 128)",bool,0.0,1.0,142757.0,0.0680718421936035,142757.0,0.0,350.0,1.0,4.242640687119285,14.247806848775006,0.0013427734375,0.0592041015625,0.23980712890625,True,(),3.0,"(128, 128, 128)",bool,0.0,1.0,142192.0,0.0678024291992187,142192.0,0.0,1.0,1.0,4.47213595499958,17.4928556845359,0.0026611328125,0.06475830078125,0.240380859375,True,(),True,(),True,(),False,"('missing dims',)",,,/ocean/projects/asc170022p/mtragoza/lung-project/notebooks/shapenet/2025-10-30_validate/f0c59a17a038cf66/output.csv,f0c59a17a038cf66,35732818,
wss.b029b05ae3761f0b582ed853b74eeebb,"{'WallClock', 'Clock'}",2,"{'WallClock', 'Clock'}",2,True,(),0.0053341587504068,True,(),,,,,,False,"('missing dims',)",False,"('missing dims',)",True,394369,True,(),True,49861,True,(),True,(),9,5016,[ 46.4302  234.543     4.86115],[170.379 289.098 115.139],[123.9488   54.555   110.27785],1672,71665.28052294861,5016,0,0,1672,False,1672,232904.7918856959,354079.8508749294,0.6577747683472793,True,(),139.0,[ 46.43019867 234.54299927  38.12009811],[170.3789978  289.09799194  79.01740265],[123.94879913  54.55499268  40.89730453],274.0,17401.539034556034,0.0,411.0,0.0,2.0,True,1.0,98963.30816539684,142425.81347475413,0.6948410948197864,True,(),True,(),[128 128 128],[ -46.4302  -234.543     -4.86115],0.00806785,xyz,3.0,"(128, 128, 128)",bool,0.0,1.0,349532.0,0.1666698455810547,349532.0,0.0,2.0,1.0,6.0,14.560219778561036,0.0283203125,0.2083740234375,0.6185363769531249,True,(),3.0,"(128, 128, 128)",bool,0.0,1.0,349544.0,0.1666755676269531,349544.0,0.0,1.0,1.0,6.082762530298219,15.132745950421556,0.0305694580078125,0.208465576171875,0.6187225341796874,True,(),True,(),True,(),False,"('missing dims',)",,,/ocean/projects/asc170022p/mtragoza/lung-project/notebooks/shapenet/2025-10-30_validate/f0c59a17a038cf66/output.csv,f0c59a17a038cf66,35732818,
wss.b0441005d880a2cfebf26c85f62e8265,"{'Vase', '_RandomSetStudyModels'}",2,{'Vase'},1,True,(),0.0030913174787714,True,(),,,,,,False,"('missing dims',)",False,"('missing dims',)",True,3821370,True,(),True,75505,True,(),True,(),2,46950,[-403.888    57.1535  204.277 ],[-341.972  119.07   276.05 ],[61.916  61.9165 71.773 ],15650,61532.89367844173,46950,0,0,15650,False,15650,-7.761021455128987e-11,,,False,"('zero volume',)",391.0,[-401.51034546   80.45349884  204.2769928 ],[-373.61801147  103.59100342  276.02865601],[27.89233398 23.13750458 71.75166321],778.0,3827.3074072566073,0.0,1167.0,0.0,2.0,True,1.0,9069.7831021675,13604.70611387918,0.6666651250124935,True,(),True,(),[128 128 128],[-403.888    57.1535  204.277 ],71.773,xyz,3.0,"(128, 128, 128)",bool,0.0,1.0,398373.0,0.1899590492248535,398373.0,0.0,1.0,1.0,4.58257569495584,12.727922061357855,0.027734375,0.226104736328125,0.4311462402343748,True,(),3.0,"(128, 128, 128)",bool,0.0,1.0,398373.0,0.1899590492248535,398373.0,0.0,1.0,1.0,4.58257569495584,12.727922061357855,0.027734375,0.226104736328125,0.4311462402343748,True,(),True,(),True,(),False,"('missing dims',)",,,/ocean/projects/asc170022p/mtragoza/lung-project/notebooks/shapenet/2025-10-30_validate/f0c59a17a038cf66/output.csv,f0c59a17a038cf66,35732818,
wss.b09e3b329eb11c7dae659483f300cdd5,{'Chair'},1,{'Chair'},1,True,(),0.0274851533420096,True,(),,,,,,False,"('missing dims',)",False,"('missing dims',)",True,247146,True,(),True,54445,True,(),True,(),2,2928,[-1.64977e+00  9.28216e-01 -9.87053e-04],[32.6101 34.6644 33.6604],[34.25987    33.736184   33.66138705],976,11372.47379791808,2928,0,0,976,False,976,-1.3737159558028604e-12,,,False,"('zero volume',)",62.0,[-1.64977   0.928216 14.9596  ],[32.6101 34.6644 33.6604],[34.25987  33.736184 18.7008  ],120.0,4719.741238309987,0.0,180.0,0.0,2.0,True,1.0,13744.466432176936,19160.98536738798,0.717315219893129,True,(),True,(),[128 128 128],[ 1.64977e+00 -9.28216e-01  9.87053e-04],0.0291887,xyz,3.0,"(128, 128, 128)",bool,0.0,1.0,766695.0,0.3655886650085449,766695.0,0.0,1.0,1.0,7.071067811865476,16.15549442140351,0.0531005859375,0.35931396484375,0.8729248046875,True,(),3.0,"(128, 128, 128)",bool,0.0,1.0,766696.0,0.3655891418457031,766696.0,0.0,1.0,1.0,7.071067811865476,16.15549442140351,0.0531005859375,0.35931396484375,0.8729248046875,True,(),True,(),True,(),False,"('missing dims',)",,,/ocean/projects/asc170022p/mtragoza/lung-project/notebooks/shapenet/2025-10-30_validate/f0c59a17a038cf66/output.csv,f0c59a17a038cf66,35732818,
wss.b13d7229f113cc6fa3ac1bbe37d03a29,{'Printer'},1,{'Printer'},1,True,(),0.0013199386014155,True,(),,,,,,False,"('missing dims',)",False,"('missing dims',)",True,1147570,True,(),True,46214,True,(),True,(),8,14634,[-6.60512  0.      -7.6875 ],[335.813 281.313 183.541],[342.41812 281.313   191.2285 ],4878,472340.4344841836,14634,0,0,4878,False,4878,9332728.23864935,13354094.071446456,0.6988664441569619,True,(),401.0,[-6.60512018  0.         -7.6875    ],[335.81298828 281.31298828 176.25      ],[342.41810846 281.31298828 183.9375    ],798.0,435536.5521515275,0.0,1197.0,0.0,2.0,True,1.0,9166234.676439568,13035853.767017957,0.7031556843350821,True,(),True,(),[128 128 128],[ 6.60512 -0.       7.6875 ],0.00292041,xyz,3.0,"(128, 128, 128)",bool,0.0,1.0,489183.0,0.2332606315612793,489183.0,0.0,1.0,1.0,8.0,23.021728866442675,0.0225830078125,0.281280517578125,0.5464630126953124,True,(),3.0,"(128, 128, 128)",bool,0.0,1.0,489193.0,0.2332653999328613,489193.0,0.0,1.0,1.0,8.0,24.33105012119288,0.0225830078125,0.28131103515625,0.5464721679687499,True,(),True,(),True,(),False,"('missing dims',)",,,/ocean/projects/asc170022p/mtragoza/lung-project/notebooks/shapenet/2025-10-30_validate/f0c59a17a038cf66/output.csv,f0c59a17a038cf66,35732818,
wss.b1598cc4f821dc6c8adbf302116d52d,"{'DresserWithMirror', 'Dresser', 'ChestOfDrawers'}",3,"{'DresserWithMirror', 'Dresser', 'ChestOfDrawers'}",3,True,(),0.0241637454473165,True,(),,,,,,False,"('missing dims',)",False,"('missing dims',)",True,78501,True,(),True,51005,True,(),True,(),5,1050,[15.4748  3.1297  0.    ],[63.4748 22.0672 60.5   ],[48.     18.9375 60.5   ],350,8454.606605680214,1050,0,0,350,False,350,25963.544126837533,39305.141082387,0.6605635652703977,True,(),92.0,[15.4748  4.5672  0.    ],[63.4748 22.0672 60.5   ],[48.  17.5 60.5],180.0,8172.917219999999,0.0,270.0,0.0,2.0,True,1.0,25951.933529999995,37988.51173333333,0.6831521516866441,True,(),True,(),[128 128 128],[-15.4748  -3.1297  -0.    ],0.0165289,xyz,3.0,"(128, 128, 128)",bool,0.0,1.0,243966.0,0.1163320541381836,243966.0,0.0,4.0,1.0,5.830951894845301,13.45362404707371,0.0146484375,0.14703369140625,0.3779296875,True,(),3.0,"(128, 128, 128)",bool,0.0,1.0,243983.0,0.116340160369873,243983.0,0.0,1.0,1.0,6.0,16.0,0.0146484375,0.14703369140625,0.3779296875,True,(),True,(),True,(),False,"('missing dims',)",,,/ocean/projects/asc170022p/mtragoza/lung-project/notebooks/shapenet/2025-10-30_validate/f0c59a17a038cf66/output.csv,f0c59a17a038cf66,35732818,
wss.b168b1f1cb759eb956103d5cdb0b5b2c,{'ArcadeMachine'},1,{'ArcadeMachine'},1,True,(),0.0253764925248445,True,(),,,,,,False,"('missing dims',)",False,"('missing dims',)",True,346598,True,(),True,36532,True,(),True,(),4,4620,[ 0.00000e+00 -1.28268e+00 -9.19836e-16],[25.2    31.7173 62.    ],[25.2     32.99998 62.     ],1540,16709.31683069641,4620,0,0,1540,False,1540,4.170885858911788e-12,,,False,"('zero volume',)",157.0,[ 0.00000e+00 -1.28268e+00 -9.19836e-16],[25.2    31.7173 62.    ],[25.2     32.99998 62.     ],310.0,8269.894155237589,0.0,465.0,0.0,2.0,True,1.0,41993.24725799767,46676.04464971979,0.8996745026948157,True,(),True,(),[128 128 128],[-0.00000e+00  1.28268e+00  9.19836e-16],0.016129,xyz,3.0,"(128, 128, 128)",bool,0.0,1.0,366956.0,0.1749782562255859,366956.0,0.0,3.0,1.0,9.0,23.323807579381203,0.123876953125,0.2041015625,0.42987060546875,True,(),3.0,"(128, 128, 128)",bool,0.0,1.0,366961.0,0.1749806404113769,366961.0,0.0,1.0,1.0,10.0,26.0,0.123876953125,0.2041015625,0.42987060546875,True,(),True,(),True,(),False,"('missing dims',)",,,/ocean/projects/asc170022p/mtragoza/lung-project/notebooks/shapenet/2025-10-30_validate/f0c59a17a038cf66/output.csv,f0c59a17a038cf66,35732818,
wss.b17af9f7776ac230321f8a5ee5ac2582,"{'Dresser', 'ChestOfDrawers'}",2,"{'Dresser', 'ChestOfDrawers'}",2,True,(),0.0336805953336423,True,(),,,,,,False,"('missing dims',)",False,"('missing dims',)",True,290009,True,(),True,48759,True,(),True,(),3,4992,[ 0.  -0.5  0. ],[31.5 19.  48. ],[31.5 19.5 48. ],1664,12059.411860498503,4992,0,0,1664,False,1664,0.0,,,False,"('zero volume',)",68.0,[0. 0. 0.],[31.5 19.  48. ],[31.5 19.  48. ],132.0,5990.614029284783,0.0,198.0,0.0,2.0,True,1.0,27901.49491316793,28312.15370658397,0.9854953177468608,True,(),True,(),[128 128 128],[-0.   0.5 -0. ],0.0208333,xyz,3.0,"(128, 128, 128)",bool,0.0,1.0,526033.0,0.2508320808410644,526033.0,0.0,4.0,1.0,10.677078252031311,23.0,0.25115966796875,0.261474609375,0.65625,True,(),3.0,"(128, 128, 128)",bool,0.0,1.0,526034.0,0.2508325576782226,526034.0,0.0,1.0,1.0,11.0,23.0,0.251220703125,0.382080078125,0.65625,True,(),True,(),True,(),False,"('missing dims',)",,,/ocean/projects/asc170022p/mtragoza/lung-project/notebooks/shapenet/2025-10-30_validate/f0c59a17a038cf66/output.csv,f0c59a17a038cf66,35732818,
wss.b17dad2c9462013cb00bfc975577e7b5,{'TrashBin'},1,{'TrashBin'},1,True,(),0.0182644925499621,True,(),,,,,,False,"('missing dims',)",False,"('missing dims',)",True,225969,True,(),True,60712,True,(),True,(),2,3510,[-14.5228 -14.5228   0.    ],[14.5228 14.5228 34.6457],[29.0456 29.0456 34.6457],1170,7084.784009256744,3510,0,0,1170,False,1170,2654.0952083405878,20907.61612477586,0.1269439419827228,True,(),488.0,[-13.7795 -13.7795  28.3465],[13.7795 13.7795 34.6457],[27.559  27.559   6.2992],972.0,1628.8128023012102,0.0,1458.0,0.0,2.0,True,1.0,2502.8650892788305,2946.4932000565227,0.8494386103558013,True,(),True,(),[128 128 128],[14.5228 14.5228 -0.    ],0.0288636,xyz,3.0,"(128, 128, 128)",bool,0.0,1.0,973534.0,0.4642171859741211,973534.0,0.0,5.0,1.4142135623730951,10.04987562112089,21.77154105707724,0.0476226806640625,0.4913330078125,0.75301513671875,True,(),3.0,"(128, 128, 128)",bool,0.0,1.0,973555.0,0.4642271995544433,973555.0,0.0,1.0,1.4142135623730951,13.0,37.21558813185679,0.047552490234375,0.4913330078125,0.7529632568359375,True,(),True,(),True,(),False,"('missing dims',)",,,/ocean/projects/asc170022p/mtragoza/lung-project/notebooks/shapenet/2025-10-30_validate/847c52c8f17f334c/output.csv,847c52c8f17f334c,35732819,
wss.b1af661c926e74615a4a3a6ded5ce6ce,"{'Bed', 'KingBed', '_AttributesTrain'}",3,"{'Bed', 'KingBed'}",2,True,(),0.0253250705852341,True,(),,,,,,False,"('missing dims',)",False,"('missing dims',)",True,253128,True,(),True,39177,True,(),True,(),3,2748,[0. 0. 0.],[81.75   98.8724 55.4286],[81.75   98.8724 55.4286],916,64258.74633443542,2748,0,0,916,False,916,9160.572690162497,343823.60326593014,0.0266432339232896,True,(),13.0,[0.   0.   3.75],[81.25        4.19271994 33.10089874],[81.25        4.19271994 29.35089874],22.0,2761.6924583667437,0.0,33.0,0.0,2.0,True,1.0,2973.499169940135,2982.9457650614145,0.9968331321233106,True,(),True,(),[128 128 128],[-0. -0. -0.],0.010114,xyz,3.0,"(128, 128, 128)",bool,0.0,1.0,448268.0,0.2137508392333984,448268.0,0.0,20.0,1.0,7.3484692283495345,18.466185312619388,0.03204345703125,0.216033935546875,0.78763427734375,True,(),3.0,"(128, 128, 128)",bool,0.0,1.0,447691.0,0.2134757041931152,447691.0,0.0,1.0,1.0,8.06225774829855,26.0,0.03204345703125,0.21514892578125,0.787664794921875,True,(),True,(),True,(),False,"('missing dims',)",,,/ocean/projects/asc170022p/mtragoza/lung-project/notebooks/shapenet/2025-10-30_validate/847c52c8f17f334c/output.csv,847c52c8f17f334c,35732819,
wss.b1b5d123613e75c97d1a9cfc3f714b6d,"{'Couch', '_AttributesTrain'}",2,{'Couch'},1,True,(),0.0223702155133751,True,(),,,,,,False,"('missing dims',)",False,"('missing dims',)",True,1125228,True,(),True,53216,True,(),True,(),2,11976,[ 41.8549   240.688     -0.255261],[136.673  284.481   34.6422],[94.8181   43.793    34.897461],3992,60039.08807303151,11976,0,0,3992,False,3992,-3.8805107275644936e-11,,,False,"('zero volume',)",87.0,[ 41.85490036 273.9630127    2.42273998],[136.67300415 284.48098755  34.15230179],[94.81810379 10.51797485 31.72956181],170.0,5892.344088794485,0.0,255.0,0.0,2.0,True,1.0,10989.478023271367,11457.996638093444,0.9591099011790218,True,(),True,(),[128 128 128],[ -41.8549   -240.688       0.255261],0.0105465,xyz,3.0,"(128, 128, 128)",bool,0.0,1.0,256007.0,0.1220736503601074,256007.0,0.0,3.0,1.0,4.0,13.341664064126334,0.08734130859375,0.13421630859375,0.42559814453125,True,(),3.0,"(128, 128, 128)",bool,0.0,1.0,256006.0,0.1220731735229492,256006.0,0.0,1.0,1.0,4.0,13.341664064126334,0.08734130859375,0.13421630859375,0.42559814453125,True,(),True,(),True,(),False,"('missing dims',)",,,/ocean/projects/asc170022p/mtragoza/lung-project/notebooks/shapenet/2025-10-30_validate/847c52c8f17f334c/output.csv,847c52c8f17f334c,35732819,
wss.b20e4cf0fcae94141592f292ab531da8,"{'CeilingLamp', 'Lamp'}",2,"{'CeilingLamp', 'Lamp'}",2,True,(),0.0227148639195518,True,(),,,,,,False,"('missing dims',)",False,"('missing dims',)",True,61823,True,(),True,46944,True,(),True,(),3,864,[176.276 -92.315 228.981],[206.906 -61.685 246.933],[30.63  30.63  17.952],288,2680.556220987274,864,0,0,288,False,288,-7.275957614183426e-12,,,False,"('zero volume',)",77.0,[176.27600098 -90.26309967 240.24099731],[206.90600586 -61.68500137 246.93299866],[30.63000488 28.5780983   6.69200134],150.0,2036.667637405234,0.0,225.0,0.0,2.0,True,1.0,4700.482008589143,4700.4820085891415,1.0000000000000004,True,(),True,(),[128 128 128],[-176.276   92.315 -228.981],0.0326477,xyz,3.0,"(128, 128, 128)",bool,0.0,1.0,692367.0,0.330146312713623,692367.0,0.0,13.0,1.0,8.306623862918075,22.67156809750927,0.059814453125,0.40087890625,0.7640502929687499,True,(),3.0,"(128, 128, 128)",bool,0.0,1.0,692383.0,0.3301539421081543,692383.0,0.0,1.0,1.0,9.0,25.612496949731398,0.0680328369140625,0.4063720703125,0.76435546875,True,(),True,(),True,(),False,"('missing dims',)",,,/ocean/projects/asc170022p/mtragoza/lung-project/notebooks/shapenet/2025-10-30_validate/847c52c8f17f334c/output.csv,847c52c8f17f334c,35732819,
wss.b31c1b94a2badecf43d2fa0a85ff9354,{'Cabinet'},1,{'Cabinet'},1,True,(),0.018175685307585,True,(),,,,,,False,"('missing dims',)",False,"('missing dims',)",True,66510,True,(),True,47208,True,(),True,(),2,972,[63.3374 23.177   0.    ],[113.337   59.0038  78.7402],[49.9996 35.8268 78.7402],324,17355.547415486115,972,0,0,324,False,324,134690.93594725276,141049.34146424106,0.9549207004372984,True,(),166.0,[63.3374 23.177   0.    ],[113.337   59.0038  78.7402],[49.9996 35.8268 78.7402],328.0,17355.547415486115,0.0,492.0,0.0,2.0,True,1.0,134690.93594725276,141049.34146424106,0.9549207004372984,True,(),True,(),[128 128 128],[-63.3374 -23.177   -0.    ],0.0127,xyz,3.0,"(128, 128, 128)",bool,0.0,1.0,574507.0,0.2739462852478027,574507.0,0.0,3.0,1.0,11.0,26.0,0.279052734375,0.42919921875,0.6212158203125,True,(),3.0,"(128, 128, 128)",bool,0.0,1.0,574510.0,0.2739477157592773,574510.0,0.0,1.0,1.0,11.0,26.0,0.279052734375,0.42919921875,0.62127685546875,True,(),True,(),True,(),False,"('missing dims',)",,,/ocean/projects/asc170022p/mtragoza/lung-project/notebooks/shapenet/2025-10-30_validate/847c52c8f17f334c/output.csv,847c52c8f17f334c,35732819,
wss.b32c73b403d2774161b6a8284917364b,{'Refrigerator'},1,{'Refrigerator'},1,True,(),0.0233263746550895,True,(),,,,,,False,"('missing dims',)",False,"('missing dims',)",True,129373,True,(),True,40445,True,(),True,(),8,2298,[ 0.      -6.10373  0.     ],[35.7722 12.     73.    ],[35.7722  18.10373 73.     ],766,18326.99385200755,2298,0,0,766,False,766,8010.624064591874,42266.80085096422,0.1895252042575427,True,(),243.0,[ 0.         -5.31192017  0.        ],[35.5  0.  73. ],[35.5         5.31192017 73.        ],482.0,5798.96646339138,0.0,723.0,0.0,2.0,True,1.0,9058.49689405243,9328.819701057102,0.9710228286463678,True,(),True,(),[128 128 128],[-0.       6.10373 -0.     ],0.0136986,xyz,3.0,"(128, 128, 128)",bool,0.0,1.0,220737.0,0.1052556037902832,220737.0,0.0,2.0,1.0,6.0,12.083045973594572,0.1035247802734375,0.10540771484375,0.48431396484375,True,(),3.0,"(128, 128, 128)",bool,0.0,1.0,220764.0,0.1052684783935546,220764.0,0.0,1.0,1.0,6.708203932499369,13.92838827718412,0.1036407470703125,0.10540771484375,0.484375,True,(),True,(),True,(),False,"('missing dims',)",,,/ocean/projects/asc170022p/mtragoza/lung-project/notebooks/shapenet/2025-10-30_validate/847c52c8f17f334c/output.csv,847c52c8f17f334c,35732819,
